participant_id,condition,imageid,headline,before_AI_Real_Fake,confidence_rating_before_AI,with_AI_Real_Fake,confidence_rating_with_AI,ground_truth_with_AI,after_AI_seen_before,after_AI_ground_truth,after_AI_Real_Fake,confidence_rating_after_AI,with_AI_seen_before,week
6784ea5cf89f784e621ac9fa,Critical Thinking,11,"Marcela Bonilla administering a vaccine this week to a resident of Vancouver���s Downtown Eastside, a neighborhood marked by poverty, homelessness and drug use.",REAL,77,REAL,100,real,Yes,real,Real,95,No,week 0
67884b1aa6c55d9dd2388778,Critical Thinking,12,People kept away from each other to avoid spreading Covid-19 in May 2020 at Domino Park in Brooklyn.,FAKE,95,REAL,100,real,No,real,Real,89,No,week 0
67884b1aa6c55d9dd2388778,Critical Thinking,10,Mayor Bill de Blasio of New York announced on Friday that all eligible residents could now get vaccinated for Covid-19 at any city-run site without an appointment.,REAL,75,FAKE,100,real,No,real,Fake,91,No,week 0
67884b1aa6c55d9dd2388778,Critical Thinking,1,"An immigrant viciously attacks medical personnel after being wounded in clashes with residents of Rosarno, in the southern region of Calabria.",REAL,30,FAKE,100,fake,No,fake,Fake,85,No,week 0
67884b1aa6c55d9dd2388778,Critical Thinking,8,"The Atlanta school board voted unanimously on Monday to rename a public school in honor of Hank Aaron, the baseball slugger who endured hate mail and death threats during his Hall of Fame career.",REAL,52,REAL,100,real,No,fake,Fake,100,No,week 0
6789a3633d3d26346e189cc0,Critical Thinking,0,"Senator Christopher J. Dodd, with his wife and daughter, announces his divorce and resignation from the Senate on Wednesday.",FAKE,100,FAKE,100,fake,No,fake,Fake,100,No,week 0
6789a3633d3d26346e189cc0,Critical Thinking,8,"The Atlanta school board voted unanimously on Monday to rename a public school in honor of Hank Aaron, the baseball slugger who endured hate mail and death threats during his Hall of Fame career.",FAKE,100,FAKE,100,real,Yes,real,Fake,100,Yes,week 0
6789a3633d3d26346e189cc0,Critical Thinking,7,A crowd gathered on Tuesday in Minneapolis after the guilty verdict of Derek Chauvin.,FAKE,100,FAKE,100,real,No,real,Real,100,Yes,week 0
6789a3633d3d26346e189cc0,Critical Thinking,5,"Mikerlyne Dorvil, accused of causing the earthquake in Haiti, rests on a bus leaving Port-au-Prince for an undisclosed location.",FAKE,100,FAKE,100,fake,Yes,fake,Fake,100,No,week 0
678f0bb28ec3307e4f1afb78,Persuasive,7,A crowd gathered on Tuesday in Minneapolis after the guilty verdict of Derek Chauvin.,REAL,50,REAL,100,real,No,real,Fake,50,No,week 0
678f0bb28ec3307e4f1afb78,Persuasive,2,"Mexico's most wanted drug trafficker, Teodoro Garcia Simental, is promoted to a federal police officer in Mexico City on Tuesday.",FAKE,100,FAKE,100,fake,No,fake,Fake,100,No,week 0
678f0bb28ec3307e4f1afb78,Persuasive,6,"Pictures of King Abdullah II of Jordan at a frame shop in Amman, the capital, on Sunday.",REAL,100,REAL,100,real,No,real,Real,50,No,week 0
678f0bb28ec3307e4f1afb78,Persuasive,1,"An immigrant viciously attacks medical personnel after being wounded in clashes with residents of Rosarno, in the southern region of Calabria.",FAKE,100,FAKE,100,fake,No,fake,Fake,100,No,week 0
67914a71e31261f2ae882759,Critical Thinking,6,"Pictures of King Abdullah II of Jordan at a frame shop in Amman, the capital, on Sunday.",REAL,40,FAKE,75,real,No,fake,Fake,66,No,week 0
67914a71e31261f2ae882759,Critical Thinking,12,People kept away from each other to avoid spreading Covid-19 in May 2020 at Domino Park in Brooklyn.,FAKE,70,REAL,85,real,No,real,Real,63,No,week 0
67914a71e31261f2ae882759,Critical Thinking,2,"Mexico's most wanted drug trafficker, Teodoro Garcia Simental, is promoted to a federal police officer in Mexico City on Tuesday.",FAKE,85,FAKE,100,fake,No,fake,Fake,73,No,week 0
67914a71e31261f2ae882759,Critical Thinking,9,"Sheriff Ed Gonzalez of Harris County, Texas, spoke with an inmate at the Harris County Joint Processing Center in 2019. President Biden plans to nominate Mr. Gonzalez to head Immigration and Customs Enforcement.",FAKE,54,REAL,82,real,No,real,Real,60,No,week 0
6791a8549ed23cc3997dd33a,Critical Thinking,10,Mayor Bill de Blasio of New York announced on Friday that all eligible residents could now get vaccinated for Covid-19 at any city-run site without an appointment.,REAL,100,FAKE,100,real,No,real,Real,100,No,week 0
6791a8549ed23cc3997dd33a,Critical Thinking,9,"Sheriff Ed Gonzalez of Harris County, Texas, spoke with an inmate at the Harris County Joint Processing Center in 2019. President Biden plans to nominate Mr. Gonzalez to head Immigration and Customs Enforcement.",REAL,50,REAL,50,real,No,real,Fake,100,No,week 0
6791a8549ed23cc3997dd33a,Critical Thinking,1,"An immigrant viciously attacks medical personnel after being wounded in clashes with residents of Rosarno, in the southern region of Calabria.",FAKE,100,FAKE,100,fake,No,fake,Fake,100,No,week 0
6791a8549ed23cc3997dd33a,Critical Thinking,3,"Afghan security forces collaborate with militants in an attack in Kabul, Monday, leading to the death of seven militants.",FAKE,50,FAKE,100,fake,No,fake,Fake,100,No,week 0
6792f9facbb387400c5b6119,Persuasive,10,Mayor Bill de Blasio of New York announced on Friday that all eligible residents could now get vaccinated for Covid-19 at any city-run site without an appointment.,FAKE,68,FAKE,92,real,No,real,Real,80,No,week 0
6792f9facbb387400c5b6119,Persuasive,11,"Marcela Bonilla administering a vaccine this week to a resident of Vancouver���s Downtown Eastside, a neighborhood marked by poverty, homelessness and drug use.",REAL,87,REAL,91,real,No,real,Fake,64,No,week 0
6792f9facbb387400c5b6119,Persuasive,3,"Afghan security forces collaborate with militants in an attack in Kabul, Monday, leading to the death of seven militants.",REAL,55,FAKE,85,fake,No,fake,Fake,100,No,week 0
6792f9facbb387400c5b6119,Persuasive,0,"Senator Christopher J. Dodd, with his wife and daughter, announces his divorce and resignation from the Senate on Wednesday.",FAKE,100,FAKE,100,fake,No,fake,Fake,100,No,week 0
6797d5ada6654ec99f741b08,Persuasive,1,"An immigrant viciously attacks medical personnel after being wounded in clashes with residents of Rosarno, in the southern region of Calabria.",FAKE,100,FAKE,100,fake,No,fake,Real,61,No,week 0
6797d5ada6654ec99f741b08,Persuasive,3,"Afghan security forces collaborate with militants in an attack in Kabul, Monday, leading to the death of seven militants.",REAL,71,FAKE,27,fake,No,fake,Fake,70,Yes,week 0
6797d5ada6654ec99f741b08,Persuasive,12,People kept away from each other to avoid spreading Covid-19 in May 2020 at Domino Park in Brooklyn.,REAL,77,REAL,100,real,No,real,Real,73,Yes,week 0
6797d5ada6654ec99f741b08,Persuasive,7,A crowd gathered on Tuesday in Minneapolis after the guilty verdict of Derek Chauvin.,REAL,67,REAL,86,real,No,real,Fake,85,Yes,week 0
679a7b94aea987a325617cf1,Critical Thinking,11,"Marcela Bonilla administering a vaccine this week to a resident of Vancouver���s Downtown Eastside, a neighborhood marked by poverty, homelessness and drug use.",REAL,70,REAL,80,real,No,real,Real,75,No,week 0
679a7b94aea987a325617cf1,Critical Thinking,6,"Pictures of King Abdullah II of Jordan at a frame shop in Amman, the capital, on Sunday.",REAL,85,REAL,95,real,No,real,Real,75,No,week 0
679a7b94aea987a325617cf1,Critical Thinking,5,"Mikerlyne Dorvil, accused of causing the earthquake in Haiti, rests on a bus leaving Port-au-Prince for an undisclosed location.",FAKE,85,FAKE,100,fake,No,fake,Fake,100,No,week 0
679a7b94aea987a325617cf1,Critical Thinking,1,"An immigrant viciously attacks medical personnel after being wounded in clashes with residents of Rosarno, in the southern region of Calabria.",FAKE,90,FAKE,100,fake,No,fake,Fake,85,No,week 0
67a8bfb2f846cd3ea9bcd898,Critical Thinking,11,"Marcela Bonilla administering a vaccine this week to a resident of Vancouver���s Downtown Eastside, a neighborhood marked by poverty, homelessness and drug use.",FAKE,40,FAKE,34,real,No,real,Real,61,No,week 0
67a8bfb2f846cd3ea9bcd898,Critical Thinking,6,"Pictures of King Abdullah II of Jordan at a frame shop in Amman, the capital, on Sunday.",FAKE,59,FAKE,55,real,No,real,Fake,99,No,week 0
67a8bfb2f846cd3ea9bcd898,Critical Thinking,4,Scott Brown incites violence during his campaign in Boston on Monday.,FAKE,84,FAKE,81,fake,No,fake,Fake,95,No,week 0
67a8bfb2f846cd3ea9bcd898,Critical Thinking,3,"Afghan security forces collaborate with militants in an attack in Kabul, Monday, leading to the death of seven militants.",REAL,56,REAL,56,fake,No,fake,Fake,100,No,week 0
67a96562e2b052e6c15ed963,Persuasive,6,"Pictures of King Abdullah II of Jordan at a frame shop in Amman, the capital, on Sunday.",FAKE,26,REAL,23,real,No,real,Real,50,No,week 0
67a96562e2b052e6c15ed963,Persuasive,5,"Mikerlyne Dorvil, accused of causing the earthquake in Haiti, rests on a bus leaving Port-au-Prince for an undisclosed location.",FAKE,100,FAKE,88,fake,No,fake,Fake,100,No,week 0
67a96562e2b052e6c15ed963,Persuasive,12,People kept away from each other to avoid spreading Covid-19 in May 2020 at Domino Park in Brooklyn.,REAL,89,REAL,83,real,No,real,Fake,50,No,week 0
67a96562e2b052e6c15ed963,Persuasive,3,"Afghan security forces collaborate with militants in an attack in Kabul, Monday, leading to the death of seven militants.",FAKE,11,FAKE,90,fake,No,fake,Real,70,No,week 0
67ae22e234039c88a4aaac98,Persuasive,0,"Senator Christopher J. Dodd, with his wife and daughter, announces his divorce and resignation from the Senate on Wednesday.",FAKE,100,FAKE,100,fake,No,fake,Fake,100,No,week 0
67ae22e234039c88a4aaac98,Persuasive,1,"An immigrant viciously attacks medical personnel after being wounded in clashes with residents of Rosarno, in the southern region of Calabria.",FAKE,100,FAKE,100,fake,No,fake,Fake,100,No,week 0
67ae22e234039c88a4aaac98,Persuasive,11,"Marcela Bonilla administering a vaccine this week to a resident of Vancouver���s Downtown Eastside, a neighborhood marked by poverty, homelessness and drug use.",REAL,48,REAL,51,real,No,real,Fake,91,No,week 0
67ae22e234039c88a4aaac98,Persuasive,8,"The Atlanta school board voted unanimously on Monday to rename a public school in honor of Hank Aaron, the baseball slugger who endured hate mail and death threats during his Hall of Fame career.",FAKE,53,FAKE,83,real,No,real,Fake,100,No,week 0
67b9dca816c05c8ab44e4404,Critical Thinking,9,"Sheriff Ed Gonzalez of Harris County, Texas, spoke with an inmate at the Harris County Joint Processing Center in 2019. President Biden plans to nominate Mr. Gonzalez to head Immigration and Customs Enforcement.",REAL,80,REAL,90,real,No,real,Real,65,Yes,week 0
67b9dca816c05c8ab44e4404,Critical Thinking,8,"The Atlanta school board voted unanimously on Monday to rename a public school in honor of Hank Aaron, the baseball slugger who endured hate mail and death threats during his Hall of Fame career.",REAL,100,REAL,100,real,No,real,Real,81,Yes,week 0
67b9dca816c05c8ab44e4404,Critical Thinking,2,"Mexico's most wanted drug trafficker, Teodoro Garcia Simental, is promoted to a federal police officer in Mexico City on Tuesday.",FAKE,71,FAKE,100,fake,No,fake,Fake,70,No,week 0
67b9dca816c05c8ab44e4404,Critical Thinking,1,"An immigrant viciously attacks medical personnel after being wounded in clashes with residents of Rosarno, in the southern region of Calabria.",FAKE,100,FAKE,100,fake,No,fake,Fake,100,No,week 0
67c0c81d7a68441d6be8e944,Critical Thinking,2,"Mexico's most wanted drug trafficker, Teodoro Garcia Simental, is promoted to a federal police officer in Mexico City on Tuesday.",FAKE,81,FAKE,88,fake,Yes,fake,Real,94,No,week 0
67c0c81d7a68441d6be8e944,Critical Thinking,10,Mayor Bill de Blasio of New York announced on Friday that all eligible residents could now get vaccinated for Covid-19 at any city-run site without an appointment.,REAL,86,REAL,97,real,No,real,Real,80,Yes,week 0
67c0c81d7a68441d6be8e944,Critical Thinking,0,"Senator Christopher J. Dodd, with his wife and daughter, announces his divorce and resignation from the Senate on Wednesday.",FAKE,77,FAKE,96,fake,No,fake,Real,60,No,week 0
67c0c81d7a68441d6be8e944,Critical Thinking,12,People kept away from each other to avoid spreading Covid-19 in May 2020 at Domino Park in Brooklyn.,REAL,88,REAL,100,real,No,real,Real,97,Yes,week 0
67c15dbceef604f366c06d00,Persuasive,3,"Afghan security forces collaborate with militants in an attack in Kabul, Monday, leading to the death of seven militants.",FAKE,86,FAKE,100,fake,No,fake,Fake,53,No,week 0
67c15dbceef604f366c06d00,Persuasive,4,Scott Brown incites violence during his campaign in Boston on Monday.,FAKE,65,FAKE,100,fake,No,fake,Real,29,No,week 0
67c15dbceef604f366c06d00,Persuasive,9,"Sheriff Ed Gonzalez of Harris County, Texas, spoke with an inmate at the Harris County Joint Processing Center in 2019. President Biden plans to nominate Mr. Gonzalez to head Immigration and Customs Enforcement.",REAL,70,REAL,71,real,No,real,Real,85,Yes,week 0
67c15dbceef604f366c06d00,Persuasive,8,"The Atlanta school board voted unanimously on Monday to rename a public school in honor of Hank Aaron, the baseball slugger who endured hate mail and death threats during his Hall of Fame career.",REAL,70,REAL,69,real,No,real,Real,66,Yes,week 0
67c83488e67b25dcb923d96d,Persuasive,8,"The Atlanta school board voted unanimously on Monday to rename a public school in honor of Hank Aaron, the baseball slugger who endured hate mail and death threats during his Hall of Fame career.",REAL,81,REAL,82,real,No,real,Real,83,No,week 0
67c83488e67b25dcb923d96d,Persuasive,11,"Marcela Bonilla administering a vaccine this week to a resident of Vancouver���s Downtown Eastside, a neighborhood marked by poverty, homelessness and drug use.",REAL,70,REAL,73,real,No,real,Real,78,No,week 0
67c83488e67b25dcb923d96d,Persuasive,5,"Mikerlyne Dorvil, accused of causing the earthquake in Haiti, rests on a bus leaving Port-au-Prince for an undisclosed location.",FAKE,70,FAKE,72,fake,Yes,fake,Real,90,No,week 0
67c83488e67b25dcb923d96d,Persuasive,1,"An immigrant viciously attacks medical personnel after being wounded in clashes with residents of Rosarno, in the southern region of Calabria.",FAKE,68,FAKE,75,fake,No,fake,Fake,72,No,week 0
67cedbbf4645675edee20cff,Critical Thinking,9,"Sheriff Ed Gonzalez of Harris County, Texas, spoke with an inmate at the Harris County Joint Processing Center in 2019. President Biden plans to nominate Mr. Gonzalez to head Immigration and Customs Enforcement.",REAL,60,FAKE,73,real,No,real,Real,90,No,week 0
67cedbbf4645675edee20cff,Critical Thinking,10,Mayor Bill de Blasio of New York announced on Friday that all eligible residents could now get vaccinated for Covid-19 at any city-run site without an appointment.,REAL,70,REAL,100,real,No,real,Fake,92,No,week 0
67cedbbf4645675edee20cff,Critical Thinking,2,"Mexico's most wanted drug trafficker, Teodoro Garcia Simental, is promoted to a federal police officer in Mexico City on Tuesday.",FAKE,100,FAKE,100,fake,No,fake,Fake,100,No,week 0
67cedbbf4645675edee20cff,Critical Thinking,1,"An immigrant viciously attacks medical personnel after being wounded in clashes with residents of Rosarno, in the southern region of Calabria.",FAKE,70,FAKE,100,fake,No,fake,Real,61,No,week 0
67cf114d88ac6082ae5c17bd,Persuasive,1,"An immigrant viciously attacks medical personnel after being wounded in clashes with residents of Rosarno, in the southern region of Calabria.",FAKE,49,FAKE,91,fake,No,fake,Real,72,No,week 0
67cf114d88ac6082ae5c17bd,Persuasive,2,"Mexico's most wanted drug trafficker, Teodoro Garcia Simental, is promoted to a federal police officer in Mexico City on Tuesday.",REAL,39,FAKE,97,fake,No,fake,Fake,50,No,week 0
67cf114d88ac6082ae5c17bd,Persuasive,9,"Sheriff Ed Gonzalez of Harris County, Texas, spoke with an inmate at the Harris County Joint Processing Center in 2019. President Biden plans to nominate Mr. Gonzalez to head Immigration and Customs Enforcement.",FAKE,93,REAL,84,real,No,real,Real,51,No,week 0
67cf114d88ac6082ae5c17bd,Persuasive,7,A crowd gathered on Tuesday in Minneapolis after the guilty verdict of Derek Chauvin.,REAL,87,REAL,93,real,No,real,Real,82,No,week 0
67cf28a2280e7e75fbbacbff,Critical Thinking,6,"Pictures of King Abdullah II of Jordan at a frame shop in Amman, the capital, on Sunday.",REAL,59,FAKE,95,real,No,real,Fake,82,No,week 0
67cf28a2280e7e75fbbacbff,Critical Thinking,12,People kept away from each other to avoid spreading Covid-19 in May 2020 at Domino Park in Brooklyn.,REAL,65,REAL,94,real,No,real,Real,62,Yes,week 0
67cf28a2280e7e75fbbacbff,Critical Thinking,1,"An immigrant viciously attacks medical personnel after being wounded in clashes with residents of Rosarno, in the southern region of Calabria.",FAKE,97,FAKE,100,fake,No,fake,Fake,72,No,week 0
