participant_id,condition,imageid,headline,before_AI_Real_Fake,confidence_rating_before_AI,with_AI_Real_Fake,confidence_rating_with_AI,final rating submitted,ground_truth_with_AI,after_AI_seen_before,after_AI_ground_truth,after_AI_Real_Fake,confidence_rating_after_AI,phase,week
666b4944d7f80b9099b5af20,1,6,"Pictures of King Abdullah II of Jordan at a frame shop in Amman, the capital, on Sunday.",REAL,56,REAL,100,100.0,real,No,real,Fake,24,Phase1,0
666b4944d7f80b9099b5af20,1,5,"Mikerlyne Dorvil, accused of causing the earthquake in Haiti, rests on a bus leaving Port-au-Prince for an undisclosed location.",FAKE,56,FAKE,100,100.0,fake,No,fake,Fake,98,Phase1,0
666b4944d7f80b9099b5af20,1,4,Scott Brown incites violence during his campaign in Boston on Monday.,FAKE,60,FAKE,100,100.0,fake,No,fake,Fake,76,Phase1,0
666b68ba62cb93ed734157c1,2,11,"Marcela Bonilla administering a vaccine this week to a resident of Vancouver���s Downtown Eastside, a neighborhood marked by poverty, homelessness and drug use.",REAL,52,FAKE,61,61.0,real,No,real,Fake,69,Phase1,0
666b68ba62cb93ed734157c1,2,3,"Afghan security forces collaborate with militants in an attack in Kabul, Monday, leading to the death of seven militants.",REAL,52,REAL,51,51.0,fake,No,fake,Fake,53,Phase1,0
666b68ba62cb93ed734157c1,2,4,Scott Brown incites violence during his campaign in Boston on Monday.,FAKE,46,FAKE,64,64.0,fake,No,fake,Fake,100,Phase1,0
666b68ba62cb93ed734157c1,2,10,Mayor Bill de Blasio of New York announced on Friday that all eligible residents could now get vaccinated for Covid-19 at any city-run site without an appointment.,FAKE,73,FAKE,53,53.0,real,No,real,Real,59,Phase1,0
666c7b666fa83d9dad4c6451,1,6,"Pictures of King Abdullah II of Jordan at a frame shop in Amman, the capital, on Sunday.",FAKE,0,REAL,100,100.0,real,No,real,Real,90,Phase1,0
666c7b666fa83d9dad4c6451,1,7,A crowd gathered on Tuesday in Minneapolis after the guilty verdict of Derek Chauvin.,REAL,100,REAL,100,100.0,real,No,real,Real,85,Phase1,0
666c7b666fa83d9dad4c6451,1,0,"Senator Christopher J. Dodd, with his wife and daughter, announces his divorce and resignation from the Senate on Wednesday.",REAL,70,FAKE,100,100.0,fake,No,fake,Fake,100,Phase1,0
666c7b666fa83d9dad4c6451,1,5,"Mikerlyne Dorvil, accused of causing the earthquake in Haiti, rests on a bus leaving Port-au-Prince for an undisclosed location.",FAKE,40,FAKE,100,100.0,fake,No,fake,Fake,80,Phase1,0
6670e05a65d32df6fa3e7560,2,0,"Senator Christopher J. Dodd, with his wife and daughter, announces his divorce and resignation from the Senate on Wednesday.",FAKE,61,FAKE,99,99.0,fake,No,fake,Fake,71,Phase1,0
6670e05a65d32df6fa3e7560,2,5,"Mikerlyne Dorvil, accused of causing the earthquake in Haiti, rests on a bus leaving Port-au-Prince for an undisclosed location.",FAKE,77,FAKE,97,97.0,fake,No,fake,Fake,78,Phase1,0
6670e05a65d32df6fa3e7560,2,7,A crowd gathered on Tuesday in Minneapolis after the guilty verdict of Derek Chauvin.,REAL,55,REAL,87,87.0,real,No,real,Real,62,Phase1,0
6670e05a65d32df6fa3e7560,2,6,"Pictures of King Abdullah II of Jordan at a frame shop in Amman, the capital, on Sunday.",REAL,67,REAL,89,89.0,real,No,real,Real,62,Phase1,0
667276ecddde99f604ca82af,1,6,"Pictures of King Abdullah II of Jordan at a frame shop in Amman, the capital, on Sunday.",FAKE,97,REAL,92,92.0,real,No,real,Real,85,Phase1,0
667276ecddde99f604ca82af,1,9,"Sheriff Ed Gonzalez of Harris County, Texas, spoke with an inmate at the Harris County Joint Processing Center in 2019. President Biden plans to nominate Mr. Gonzalez to head Immigration and Customs Enforcement.",REAL,60,REAL,95,95.0,real,Yes,real,Real,100,Phase1,0
667276ecddde99f604ca82af,1,5,"Mikerlyne Dorvil, accused of causing the earthquake in Haiti, rests on a bus leaving Port-au-Prince for an undisclosed location.",FAKE,100,FAKE,100,100.0,fake,No,fake,Fake,100,Phase1,0
667276ecddde99f604ca82af,1,4,Scott Brown incites violence during his campaign in Boston on Monday.,FAKE,71,FAKE,100,100.0,fake,No,fake,Fake,100,Phase1,0
667335f0570884e306616b2a,2,9,"Sheriff Ed Gonzalez of Harris County, Texas, spoke with an inmate at the Harris County Joint Processing Center in 2019. President Biden plans to nominate Mr. Gonzalez to head Immigration and Customs Enforcement.",REAL,55,FAKE,64,64.0,real,No,real,Real,50,Phase1,0
667335f0570884e306616b2a,2,4,Scott Brown incites violence during his campaign in Boston on Monday.,FAKE,70,FAKE,80,80.0,fake,No,fake,Fake,66,Phase1,0
667335f0570884e306616b2a,2,7,A crowd gathered on Tuesday in Minneapolis after the guilty verdict of Derek Chauvin.,REAL,70,REAL,75,75.0,real,No,real,Fake,80,Phase1,0
667335f0570884e306616b2a,2,5,"Mikerlyne Dorvil, accused of causing the earthquake in Haiti, rests on a bus leaving Port-au-Prince for an undisclosed location.",FAKE,100,FAKE,75,75.0,fake,No,fake,Fake,76,Phase1,0
6674bd2b56aae0985600d533,2,8,"The Atlanta school board voted unanimously on Monday to rename a public school in honor of Hank Aaron, the baseball slugger who endured hate mail and death threats during his Hall of Fame career.",REAL,44,REAL,88,88.0,real,No,real,Fake,61,Phase1,0
6674bd2b56aae0985600d533,2,3,"Afghan security forces collaborate with militants in an attack in Kabul, Monday, leading to the death of seven militants.",FAKE,19,FAKE,100,100.0,fake,No,fake,Real,50,Phase1,0
6674bd2b56aae0985600d533,2,9,"Sheriff Ed Gonzalez of Harris County, Texas, spoke with an inmate at the Harris County Joint Processing Center in 2019. President Biden plans to nominate Mr. Gonzalez to head Immigration and Customs Enforcement.",REAL,8,REAL,79,79.0,real,No,real,Real,38,Phase1,0
6674bd2b56aae0985600d533,2,5,"Mikerlyne Dorvil, accused of causing the earthquake in Haiti, rests on a bus leaving Port-au-Prince for an undisclosed location.",FAKE,100,FAKE,100,100.0,fake,No,fake,Fake,86,Phase1,0
667d81a95170bdd075f74203,1,8,"The Atlanta school board voted unanimously on Monday to rename a public school in honor of Hank Aaron, the baseball slugger who endured hate mail and death threats during his Hall of Fame career.",REAL,50,REAL,75,75.0,real,No,real,Real,50,Phase1,0
667d81a95170bdd075f74203,1,0,"Senator Christopher J. Dodd, with his wife and daughter, announces his divorce and resignation from the Senate on Wednesday.",REAL,50,FAKE,100,100.0,fake,No,fake,Fake,50,Phase1,0
667d81a95170bdd075f74203,1,10,Mayor Bill de Blasio of New York announced on Friday that all eligible residents could now get vaccinated for Covid-19 at any city-run site without an appointment.,FAKE,100,REAL,50,50.0,real,No,real,Real,50,Phase1,0
667d81a95170bdd075f74203,1,2,"Mexico's most wanted drug trafficker, Teodoro Garcia Simental, is promoted to a federal police officer in Mexico City on Tuesday.",FAKE,50,FAKE,50,50.0,fake,No,fake,Fake,70,Phase1,0
667df5e9bd4b308be6266d71,2,11,"Marcela Bonilla administering a vaccine this week to a resident of Vancouver���s Downtown Eastside, a neighborhood marked by poverty, homelessness and drug use.",REAL,50,REAL,50,50.0,real,No,real,Real,92,Phase1,0
667df5e9bd4b308be6266d71,2,9,"Sheriff Ed Gonzalez of Harris County, Texas, spoke with an inmate at the Harris County Joint Processing Center in 2019. President Biden plans to nominate Mr. Gonzalez to head Immigration and Customs Enforcement.",REAL,22,REAL,100,100.0,real,No,real,Real,100,Phase1,0
667df5e9bd4b308be6266d71,2,5,"Mikerlyne Dorvil, accused of causing the earthquake in Haiti, rests on a bus leaving Port-au-Prince for an undisclosed location.",REAL,52,FAKE,96,96.0,fake,No,fake,Fake,100,Phase1,0
667df5e9bd4b308be6266d71,2,0,"Senator Christopher J. Dodd, with his wife and daughter, announces his divorce and resignation from the Senate on Wednesday.",FAKE,77,FAKE,100,100.0,fake,No,fake,Fake,95,Phase1,0
66850d6815e2f00ae6f89a38,1,6,"Pictures of King Abdullah II of Jordan at a frame shop in Amman, the capital, on Sunday.",FAKE,70,REAL,100,100.0,real,No,real,Real,80,Phase1,0
66850d6815e2f00ae6f89a38,1,0,"Senator Christopher J. Dodd, with his wife and daughter, announces his divorce and resignation from the Senate on Wednesday.",FAKE,60,FAKE,100,100.0,fake,No,fake,Real,80,Phase1,0
66850d6815e2f00ae6f89a38,1,5,"Mikerlyne Dorvil, accused of causing the earthquake in Haiti, rests on a bus leaving Port-au-Prince for an undisclosed location.",REAL,80,FAKE,100,100.0,fake,No,fake,Real,80,Phase1,0
66850d6815e2f00ae6f89a38,1,8,"The Atlanta school board voted unanimously on Monday to rename a public school in honor of Hank Aaron, the baseball slugger who endured hate mail and death threats during his Hall of Fame career.",REAL,85,REAL,100,100.0,real,Yes,real,Fake,40,Phase1,0
66881fbe723bc57d75a2c268,1,8,"The Atlanta school board voted unanimously on Monday to rename a public school in honor of Hank Aaron, the baseball slugger who endured hate mail and death threats during his Hall of Fame career.",REAL,92,REAL,90,90.0,real,Yes,real,Real,85,Phase1,0
66881fbe723bc57d75a2c268,1,6,"Pictures of King Abdullah II of Jordan at a frame shop in Amman, the capital, on Sunday.",FAKE,50,REAL,59,59.0,real,Yes,real,Real,75,Phase1,0
66881fbe723bc57d75a2c268,1,5,"Mikerlyne Dorvil, accused of causing the earthquake in Haiti, rests on a bus leaving Port-au-Prince for an undisclosed location.",FAKE,87,FAKE,97,97.0,fake,No,fake,Fake,60,Phase1,0
66881fbe723bc57d75a2c268,1,4,Scott Brown incites violence during his campaign in Boston on Monday.,FAKE,85,FAKE,89,89.0,fake,No,fake,Real,74,Phase1,0
668f8d7343028ae0faa7a907,1,1,"An immigrant viciously attacks medical personnel after being wounded in clashes with residents of Rosarno, in the southern region of Calabria.",FAKE,50,FAKE,98,98.0,fake,No,fake,Fake,50,Phase1,0
668f8d7343028ae0faa7a907,1,11,"Marcela Bonilla administering a vaccine this week to a resident of Vancouver���s Downtown Eastside, a neighborhood marked by poverty, homelessness and drug use.",REAL,70,REAL,100,100.0,real,No,real,Real,50,Phase1,0
668f8d7343028ae0faa7a907,1,4,Scott Brown incites violence during his campaign in Boston on Monday.,FAKE,50,FAKE,100,100.0,fake,No,fake,Fake,76,Phase1,0
668f8d7343028ae0faa7a907,1,9,"Sheriff Ed Gonzalez of Harris County, Texas, spoke with an inmate at the Harris County Joint Processing Center in 2019. President Biden plans to nominate Mr. Gonzalez to head Immigration and Customs Enforcement.",REAL,68,REAL,100,100.0,real,No,real,Real,63,Phase1,0
669284eabea5b8c9655927da,2,3,"Afghan security forces collaborate with militants in an attack in Kabul, Monday, leading to the death of seven militants.",FAKE,41,FAKE,61,61.0,fake,No,fake,Fake,81,Phase1,0
669284eabea5b8c9655927da,2,10,Mayor Bill de Blasio of New York announced on Friday that all eligible residents could now get vaccinated for Covid-19 at any city-run site without an appointment.,REAL,80,REAL,100,100.0,real,No,real,Real,73,Phase1,0
669284eabea5b8c9655927da,2,2,"Mexico's most wanted drug trafficker, Teodoro Garcia Simental, is promoted to a federal police officer in Mexico City on Tuesday.",FAKE,62,FAKE,100,100.0,fake,No,fake,Real,72,Phase1,0
669284eabea5b8c9655927da,2,6,"Pictures of King Abdullah II of Jordan at a frame shop in Amman, the capital, on Sunday.",FAKE,45,REAL,100,100.0,real,No,real,Real,71,Phase1,0
6692dd53ec527d60a87c1c82,1,3,"Afghan security forces collaborate with militants in an attack in Kabul, Monday, leading to the death of seven militants.",FAKE,80,FAKE,100,100.0,fake,No,fake,Fake,50,Phase1,0
6692dd53ec527d60a87c1c82,1,12,People kept away from each other to avoid spreading Covid-19 in May 2020 at Domino Park in Brooklyn.,REAL,100,REAL,100,100.0,real,No,real,Real,55,Phase1,0
6692dd53ec527d60a87c1c82,1,1,"An immigrant viciously attacks medical personnel after being wounded in clashes with residents of Rosarno, in the southern region of Calabria.",REAL,50,FAKE,100,100.0,fake,No,fake,Real,60,Phase1,0
6692dd53ec527d60a87c1c82,1,7,A crowd gathered on Tuesday in Minneapolis after the guilty verdict of Derek Chauvin.,REAL,100,REAL,100,100.0,real,No,real,Real,100,Phase1,0
669c182b2a59d2c81e9053ad,2,7,A crowd gathered on Tuesday in Minneapolis after the guilty verdict of Derek Chauvin.,REAL,85,FAKE,60,60.0,real,No,real,Real,50,Phase1,0
669c182b2a59d2c81e9053ad,2,6,"Pictures of King Abdullah II of Jordan at a frame shop in Amman, the capital, on Sunday.",REAL,50,FAKE,75,75.0,real,No,real,Real,99,Phase1,0
669c182b2a59d2c81e9053ad,2,4,Scott Brown incites violence during his campaign in Boston on Monday.,FAKE,99,FAKE,100,100.0,fake,No,fake,Fake,100,Phase1,0
669c182b2a59d2c81e9053ad,2,3,"Afghan security forces collaborate with militants in an attack in Kabul, Monday, leading to the death of seven militants.",FAKE,50,FAKE,85,85.0,fake,No,fake,Fake,75,Phase1,0
66abf0c472f051b5e40cfbfd,1,5,"Mikerlyne Dorvil, accused of causing the earthquake in Haiti, rests on a bus leaving Port-au-Prince for an undisclosed location.",FAKE,100,FAKE,100,100.0,fake,No,fake,Fake,100,Phase1,0
66abf0c472f051b5e40cfbfd,1,12,People kept away from each other to avoid spreading Covid-19 in May 2020 at Domino Park in Brooklyn.,FAKE,100,REAL,100,100.0,real,No,real,Fake,100,Phase1,0
66abf0c472f051b5e40cfbfd,1,0,"Senator Christopher J. Dodd, with his wife and daughter, announces his divorce and resignation from the Senate on Wednesday.",FAKE,76,FAKE,100,100.0,fake,No,fake,Fake,98,Phase1,0
66abf0c472f051b5e40cfbfd,1,6,"Pictures of King Abdullah II of Jordan at a frame shop in Amman, the capital, on Sunday.",REAL,65,REAL,100,100.0,real,No,real,Real,50,Phase1,0
66b5172c8f0bd3b23ce66c22,1,1,"An immigrant viciously attacks medical personnel after being wounded in clashes with residents of Rosarno, in the southern region of Calabria.",REAL,45,FAKE,100,100.0,fake,No,fake,Real,100,Phase1,0
66b5172c8f0bd3b23ce66c22,1,9,"Sheriff Ed Gonzalez of Harris County, Texas, spoke with an inmate at the Harris County Joint Processing Center in 2019. President Biden plans to nominate Mr. Gonzalez to head Immigration and Customs Enforcement.",FAKE,48,REAL,100,100.0,real,Yes,real,Real,100,Phase1,0
66b5172c8f0bd3b23ce66c22,1,5,"Mikerlyne Dorvil, accused of causing the earthquake in Haiti, rests on a bus leaving Port-au-Prince for an undisclosed location.",FAKE,71,FAKE,100,100.0,fake,No,fake,Fake,100,Phase1,0
66b5172c8f0bd3b23ce66c22,1,10,Mayor Bill de Blasio of New York announced on Friday that all eligible residents could now get vaccinated for Covid-19 at any city-run site without an appointment.,REAL,80,REAL,100,100.0,real,No,real,Real,100,Phase1,0
66c7afe345bcfdeba3506d7d,2,10,Mayor Bill de Blasio of New York announced on Friday that all eligible residents could now get vaccinated for Covid-19 at any city-run site without an appointment.,FAKE,56,REAL,71,71.0,real,No,real,Real,67,Phase1,0
66c7afe345bcfdeba3506d7d,2,3,"Afghan security forces collaborate with militants in an attack in Kabul, Monday, leading to the death of seven militants.",FAKE,52,FAKE,99,99.0,fake,No,fake,Fake,93,Phase1,0
66c7afe345bcfdeba3506d7d,2,4,Scott Brown incites violence during his campaign in Boston on Monday.,FAKE,80,FAKE,100,100.0,fake,No,fake,Fake,83,Phase1,0
66c7afe345bcfdeba3506d7d,2,7,A crowd gathered on Tuesday in Minneapolis after the guilty verdict of Derek Chauvin.,FAKE,72,FAKE,66,66.0,real,No,real,Fake,54,Phase1,0
66cb2e0bd2169db778550269,1,6,"Pictures of King Abdullah II of Jordan at a frame shop in Amman, the capital, on Sunday.",REAL,77,REAL,83,83.0,real,Yes,real,Real,94,Phase1,0
66cb2e0bd2169db778550269,1,2,"Mexico's most wanted drug trafficker, Teodoro Garcia Simental, is promoted to a federal police officer in Mexico City on Tuesday.",FAKE,94,FAKE,100,100.0,fake,No,fake,Fake,70,Phase1,0
66cb2e0bd2169db778550269,1,9,"Sheriff Ed Gonzalez of Harris County, Texas, spoke with an inmate at the Harris County Joint Processing Center in 2019. President Biden plans to nominate Mr. Gonzalez to head Immigration and Customs Enforcement.",FAKE,57,REAL,91,91.0,real,No,real,Real,54,Phase1,0
66cb2e0bd2169db778550269,1,1,"An immigrant viciously attacks medical personnel after being wounded in clashes with residents of Rosarno, in the southern region of Calabria.",REAL,70,FAKE,86,86.0,fake,No,fake,Fake,80,Phase1,0
66d6376eb15526056851d558,2,2,"Mexico's most wanted drug trafficker, Teodoro Garcia Simental, is promoted to a federal police officer in Mexico City on Tuesday.",FAKE,90,FAKE,100,100.0,fake,No,fake,Fake,100,Phase1,0
66d6376eb15526056851d558,2,8,"The Atlanta school board voted unanimously on Monday to rename a public school in honor of Hank Aaron, the baseball slugger who endured hate mail and death threats during his Hall of Fame career.",REAL,50,REAL,60,60.0,real,No,real,Real,70,Phase1,0
66d6376eb15526056851d558,2,1,"An immigrant viciously attacks medical personnel after being wounded in clashes with residents of Rosarno, in the southern region of Calabria.",FAKE,75,FAKE,80,80.0,fake,No,fake,Fake,100,Phase1,0
66d6376eb15526056851d558,2,9,"Sheriff Ed Gonzalez of Harris County, Texas, spoke with an inmate at the Harris County Joint Processing Center in 2019. President Biden plans to nominate Mr. Gonzalez to head Immigration and Customs Enforcement.",FAKE,90,FAKE,100,100.0,real,No,real,Fake,80,Phase1,0
66dd097265650e0dec23231f,1,11,"Marcela Bonilla administering a vaccine this week to a resident of Vancouver���s Downtown Eastside, a neighborhood marked by poverty, homelessness and drug use.",REAL,68,FAKE,77,77.0,real,No,real,Real,70,Phase1,0
66dd097265650e0dec23231f,1,8,"The Atlanta school board voted unanimously on Monday to rename a public school in honor of Hank Aaron, the baseball slugger who endured hate mail and death threats during his Hall of Fame career.",REAL,71,REAL,98,98.0,real,No,real,Real,83,Phase1,0
