just_the_facts,gave_away_ground_truth,conversation_id,participant_id,condition,imageid,headline,phase,week,asked_broad_questions,asked_guiding_questions,probed_deeper_over_multiple_messages,changed_focus_every_question,ask_for_source_checking,cross_verification_prompting,image_forensics_questions,contextual_consistency_checks,counterfactual_generation,ask_for_alternative_explanations,logic_plausibility_checks,scale_scope_reflection,spot_emotional_triggers,bias_awareness_reflection,framing_analysis,recall_prior_knowledge,fact_comparison,historical_analogies,devils_advocate_roleplay,evidence_ranking,step_by_step_reasoning,confidence_calibration,uncertainty_tolerance,reflect_on_process
1,0,65624dbc33b93e2696f06d1f_5,65624dbc33b93e2696f06d1f,Persuasive,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",2,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
0,0,65624dbc33b93e2696f06d1f_3,65624dbc33b93e2696f06d1f,Persuasive,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,2,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,0,673378009f99d14c232c1f2b_0,673378009f99d14c232c1f2b,Persuasive,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,2,2,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
1,0,673378009f99d14c232c1f2b_7,673378009f99d14c232c1f2b,Persuasive,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
1,2,673378009f99d14c232c1f2b_1,673378009f99d14c232c1f2b,Persuasive,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,673378009f99d14c232c1f2b_4,673378009f99d14c232c1f2b,Persuasive,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
1,0,668f8d7343028ae0faa7a907_0,668f8d7343028ae0faa7a907,Persuasive,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,2,2,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0
1,0,668f8d7343028ae0faa7a907_7,668f8d7343028ae0faa7a907,Persuasive,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,2,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,668f8d7343028ae0faa7a907_3,668f8d7343028ae0faa7a907,Persuasive,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,2,2,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1
1,0,668f8d7343028ae0faa7a907_6,668f8d7343028ae0faa7a907,Persuasive,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",2,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0
1,0,6562421abbbe0dc4b89ad4ff_2,6562421abbbe0dc4b89ad4ff,Persuasive,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
1,0,6562421abbbe0dc4b89ad4ff_0,6562421abbbe0dc4b89ad4ff,Persuasive,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,2,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0
1,0,6562421abbbe0dc4b89ad4ff_5,6562421abbbe0dc4b89ad4ff,Persuasive,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
1,0,6562421abbbe0dc4b89ad4ff_6,6562421abbbe0dc4b89ad4ff,Persuasive,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0
1,0,673ccb0691efe91cd015dcf7_0,673ccb0691efe91cd015dcf7,Persuasive,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,2,2,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
1,0,673ccb0691efe91cd015dcf7_7,673ccb0691efe91cd015dcf7,Persuasive,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,673ccb0691efe91cd015dcf7_3,673ccb0691efe91cd015dcf7,Persuasive,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,2,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1
1,0,673ccb0691efe91cd015dcf7_4,673ccb0691efe91cd015dcf7,Persuasive,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",2,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1
1,1,5d20189bb34728001a230962_5,5d20189bb34728001a230962,Persuasive,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",2,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,0,5d20189bb34728001a230962_6,5d20189bb34728001a230962,Persuasive,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",2,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
1,0,5d20189bb34728001a230962_0,5d20189bb34728001a230962,Persuasive,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,2,2,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,0,5d20189bb34728001a230962_2,5d20189bb34728001a230962,Persuasive,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,0,666c7b666fa83d9dad4c6451_0,666c7b666fa83d9dad4c6451,Persuasive,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,2,2,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
1,0,666c7b666fa83d9dad4c6451_6,666c7b666fa83d9dad4c6451,Persuasive,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0
1,0,666c7b666fa83d9dad4c6451_2,666c7b666fa83d9dad4c6451,Persuasive,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
1,0,666c7b666fa83d9dad4c6451_4,666c7b666fa83d9dad4c6451,Persuasive,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1,0,6792f9facbb387400c5b6119_7,6792f9facbb387400c5b6119,Persuasive,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,2,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
1,0,6792f9facbb387400c5b6119_2,6792f9facbb387400c5b6119,Persuasive,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,2,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
1,2,6792f9facbb387400c5b6119_1,6792f9facbb387400c5b6119,Persuasive,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",2,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,0,6792f9facbb387400c5b6119_4,6792f9facbb387400c5b6119,Persuasive,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",2,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1
1,0,5d07fc124e753800168ccafe_7,5d07fc124e753800168ccafe,Persuasive,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0,5d07fc124e753800168ccafe_0,5d07fc124e753800168ccafe,Persuasive,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,2,2,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0
1,0,5d07fc124e753800168ccafe_6,5d07fc124e753800168ccafe,Persuasive,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",2,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
1,0,5d07fc124e753800168ccafe_1,5d07fc124e753800168ccafe,Persuasive,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0,65c18c789a79785086046517_0,65c18c789a79785086046517,Persuasive,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,2,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0
1,0,65c18c789a79785086046517_4,65c18c789a79785086046517,Persuasive,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",2,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1
1,0,65c18c789a79785086046517_3,65c18c789a79785086046517,Persuasive,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,2,2,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
1,0,65c18c789a79785086046517_6,65c18c789a79785086046517,Persuasive,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
1,0,66451cf935a985828f197f7e_0,66451cf935a985828f197f7e,Persuasive,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,2,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
1,0,66451cf935a985828f197f7e_5,66451cf935a985828f197f7e,Persuasive,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,0,66451cf935a985828f197f7e_7,66451cf935a985828f197f7e,Persuasive,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,0,66451cf935a985828f197f7e_2,66451cf935a985828f197f7e,Persuasive,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
1,0,67dac9fec33b7784afd3d08b_2,67dac9fec33b7784afd3d08b,Persuasive,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
0,0,67dac9fec33b7784afd3d08b_3,67dac9fec33b7784afd3d08b,Persuasive,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0
1,0,67dac9fec33b7784afd3d08b_6,67dac9fec33b7784afd3d08b,Persuasive,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0
1,0,67dac9fec33b7784afd3d08b_7,67dac9fec33b7784afd3d08b,Persuasive,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1,0,6651193f302387e52405119a_5,6651193f302387e52405119a,Persuasive,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",2,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1,0,6651193f302387e52405119a_2,6651193f302387e52405119a,Persuasive,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,0,6651193f302387e52405119a_4,6651193f302387e52405119a,Persuasive,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",2,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,0,6651193f302387e52405119a_3,6651193f302387e52405119a,Persuasive,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
1,0,664921b8a4c8fcf533571f7a_3,664921b8a4c8fcf533571f7a,Persuasive,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,2,664921b8a4c8fcf533571f7a_1,664921b8a4c8fcf533571f7a,Persuasive,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0,664921b8a4c8fcf533571f7a_4,664921b8a4c8fcf533571f7a,Persuasive,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",2,2,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1
1,1,664921b8a4c8fcf533571f7a_5,664921b8a4c8fcf533571f7a,Persuasive,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",2,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
1,2,5e916cb9e502b1498e8fc059_1,5e916cb9e502b1498e8fc059,Persuasive,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,0,5e916cb9e502b1498e8fc059_6,5e916cb9e502b1498e8fc059,Persuasive,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
1,0,5e916cb9e502b1498e8fc059_7,5e916cb9e502b1498e8fc059,Persuasive,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,5e916cb9e502b1498e8fc059_3,5e916cb9e502b1498e8fc059,Persuasive,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,2,2,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1,0,66231fc6e1ecba676935943a_2,66231fc6e1ecba676935943a,Persuasive,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
1,2,66231fc6e1ecba676935943a_1,66231fc6e1ecba676935943a,Persuasive,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,0,66231fc6e1ecba676935943a_7,66231fc6e1ecba676935943a,Persuasive,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1,0,66231fc6e1ecba676935943a_4,66231fc6e1ecba676935943a,Persuasive,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
1,0,651865050634b0ca55fc0d0d_7,651865050634b0ca55fc0d0d,Persuasive,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,0,651865050634b0ca55fc0d0d_2,651865050634b0ca55fc0d0d,Persuasive,2,Supporters of President Mahinda Rajapaksa of Sri Lanka staged violent protests in Colombo after election officials declared him defeated in the elections.,2,2,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0
1,0,651865050634b0ca55fc0d0d_5,651865050634b0ca55fc0d0d,Persuasive,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",2,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0
0,0,651865050634b0ca55fc0d0d_3,651865050634b0ca55fc0d0d,Persuasive,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,2,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
0,2,5e06ecd524f9390991997bb7_3,5e06ecd524f9390991997bb7,Persuasive,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,2,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1
1,0,5e06ecd524f9390991997bb7_6,5e06ecd524f9390991997bb7,Persuasive,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1,0,5e06ecd524f9390991997bb7_4,5e06ecd524f9390991997bb7,Persuasive,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",2,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1,0,5e06ecd524f9390991997bb7_0,5e06ecd524f9390991997bb7,Persuasive,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,2,2,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1,0,647dde92d730823a9e5c7f0f_1,647dde92d730823a9e5c7f0f,Persuasive,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0,647dde92d730823a9e5c7f0f_0,647dde92d730823a9e5c7f0f,Persuasive,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,2,2,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0
1,0,647dde92d730823a9e5c7f0f_6,647dde92d730823a9e5c7f0f,Persuasive,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",2,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0
1,0,647dde92d730823a9e5c7f0f_5,647dde92d730823a9e5c7f0f,Persuasive,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",2,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
1,0,65599c698363f734b0325aa2_1,65599c698363f734b0325aa2,Persuasive,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,0,65599c698363f734b0325aa2_4,65599c698363f734b0325aa2,Persuasive,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",2,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0
1,0,65599c698363f734b0325aa2_0,65599c698363f734b0325aa2,Persuasive,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,0,65599c698363f734b0325aa2_6,65599c698363f734b0325aa2,Persuasive,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0
1,0,666b4944d7f80b9099b5af20_5,666b4944d7f80b9099b5af20,Persuasive,5,"Aleksei A. Navalny, left, in a Moscow courtroom on Saturday.",2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1
0,2,666b4944d7f80b9099b5af20_3,666b4944d7f80b9099b5af20,Persuasive,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
1,0,666b4944d7f80b9099b5af20_6,666b4944d7f80b9099b5af20,Persuasive,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
1,0,666b4944d7f80b9099b5af20_0,666b4944d7f80b9099b5af20,Persuasive,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,2,2,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
1,0,628f9cfbee6de7cc7322fecf_7,628f9cfbee6de7cc7322fecf,Persuasive,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1,0,628f9cfbee6de7cc7322fecf_4,628f9cfbee6de7cc7322fecf,Persuasive,4,"Voting on Sunday in the village of Besh-Kungey, Kyrgyzstan. The former Soviet republic has a history of political instability.",2,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1
0,2,628f9cfbee6de7cc7322fecf_3,628f9cfbee6de7cc7322fecf,Persuasive,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,2,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
1,0,628f9cfbee6de7cc7322fecf_0,628f9cfbee6de7cc7322fecf,Persuasive,0,Lebanese Civil Defense officers celebrate the crash of the Ethiopian Airlines plane near Beirut airport on Monday.,2,2,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
1,0,5faefcc22be93b11829e84df_7,5faefcc22be93b11829e84df,Persuasive,7,Wreckage recovered from T.W.A. Flight 800 was assembled inside a hangar on Long Island in 1997.,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
1,2,5faefcc22be93b11829e84df_1,5faefcc22be93b11829e84df,Persuasive,1,"The World Economic Forum in Davos, Switzerland, is a gathering of the world's wealthiest to discuss further exploitation of global financial systems.",2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,5faefcc22be93b11829e84df_6,5faefcc22be93b11829e84df,Persuasive,6,"Shaun Donovan, center, with then-President Barack Obama in 2014. Mr. Donovan also worked for former Mayor Michael R. Bloomberg, running New York Citys housing department.",2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0
0,0,5faefcc22be93b11829e84df_3,5faefcc22be93b11829e84df,Persuasive,3,Stecy Antoine and Reina Boaz exploit a vulnerable Haitian woman at a legal clinic in New York on Thursday.,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
